ID	NAME	TYPE	MASS	VOLUME	ICONPATH
806522915	Painted Gray Grade 5 Titanium Alloy	worldMaterial	44.3	10	resources_generated/iconsLib/materialslib/env_grade5-titanium-alloy-painted-hc-gray_icon.png
808739435	Dark Gray Duralumin Panel	worldMaterial	28	10	resources_generated/iconsLib/materialslib/env_duralumin-panel-hc-darkgray_icon.png
809433891	Minable materials	material	0	0	
809777318	Green Manganese Panel	worldMaterial	72.1	10	resources_generated/iconsLib/materialslib/env_manganese-panel-hc-green_icon.png
809783310	Exotic Phased-Array Space Radar s	object	486.72	96.56	resources_generated/elements/radars/radar-space-phasedarray_001_s/icons/env_radar-space-phasedarray_001_s_icon.png
809783311	Rare Phased-Array Space Radar s	object	486.72	96.56	resources_generated/elements/radars/radar-space-phasedarray_001_s/icons/env_radar-space-phasedarray_001_s_icon.png
809783408	Advanced Phased-Array Space Radar s	object	486.72	96.56	resources_generated/elements/radars/radar-space-phasedarray_001_s/icons/env_radar-space-phasedarray_001_s_icon.png
810845640	Glossy yellow plastic	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-bright-hc/icons/env_plastic-bright-hc_icon_yellow.png
811087971	Painted Black Silumin	worldMaterial	30	10	resources_generated/iconsLib/materialslib/env_silumin-painted-hc-black_icon.png
811232900	Cannon Defense Thermic Ammo L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
812162603	Glossy dark green plastic (cold)	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-bright-hc/icons/env_plastic-bright-hc_icon_green-cold-dark.png
812162611	Glossy light green plastic (cold)	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-bright-hc/icons/env_plastic-bright-hc_icon_green-cold-light.png
812400865	Databank	object	17.09	5.5	resources_generated/elements/transformers/transformer-databank_001/icons/env_transformer-databank_001_icon.png
812550400	Galvanized black Copper	worldMaterial	89.6	10	resources_generated/env/voxel/hc/copper-matt-hc/icons/env_copper-matt-hc_icon_black.png
812952086	Painted Light Gray Niobium	worldMaterial	85.7	10	resources_generated/iconsLib/materialslib/env_niobium-painted-hc-lightgray_icon.png
813236741	Atmospheric Fuels	none	0	0	
813576478	Data Item	none	0	0	
814997064	Missile Heavy Antimatter Ammo L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
816113629	Missile Heavy Kinetic Ammo M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
816493066	Painted Purple Silumin	worldMaterial	30	10	resources_generated/iconsLib/materialslib/env_silumin-painted-hc-purple_icon.png
819516221	Electromagnetic Ammo	none	0	0	
820245254	Orange Cobalt Panel	worldMaterial	89	10	resources_generated/iconsLib/materialslib/env_cobalt-panel-hc-orange_icon.png
823239531	Deploy Element tool	none	0	0	resources_generated/iconsLib/misclib/elementtool.png
823697268	Square Light l	object	79.34	21.6	resources_generated/elements/lights/light-square_001_l/icons/env_light-square_001_l_icon.png
825940048	Basic Motherboard xl	object	2809.03	2919.25	resources_generated/elements/functional-parts/functional-part-motherboard_001/icons/env_functional-part-motherboard_001_icon.png
825940057	Basic Motherboard xs	object	3.7	3.25	resources_generated/elements/functional-parts/functional-part-motherboard_001/icons/env_functional-part-motherboard_001_icon.png
825952035	Uncommon Motherboard xl	object	2931.42	2922	resources_generated/elements/functional-parts/functional-part-motherboard_001/icons/env_functional-part-motherboard_001_icon.png
825952042	Uncommon Motherboard xs	object	7.3	6	resources_generated/elements/functional-parts/functional-part-motherboard_001/icons/env_functional-part-motherboard_001_icon.png
825955924	Exotic Motherboard xl	object	3512.63	2921.75	resources_generated/elements/functional-parts/functional-part-motherboard_001/icons/env_functional-part-motherboard_001_icon.png
825955935	Exotic Motherboard xs	object	12.41	8.25	resources_generated/elements/functional-parts/functional-part-motherboard_001/icons/env_functional-part-motherboard_001_icon.png
825964466	Advanced Motherboard xl	object	3022.04	2922	resources_generated/elements/functional-parts/functional-part-motherboard_001/icons/env_functional-part-motherboard_001_icon.png
825964475	Advanced Motherboard xs	object	11.07	8.75	resources_generated/elements/functional-parts/functional-part-motherboard_001/icons/env_functional-part-motherboard_001_icon.png
825976645	Rare Motherboard xl	object	3308.05	2922	resources_generated/elements/functional-parts/functional-part-motherboard_001/icons/env_functional-part-motherboard_001_icon.png
825976654	Rare Motherboard xs	object	11.71	8.5	resources_generated/elements/functional-parts/functional-part-motherboard_001/icons/env_functional-part-motherboard_001_icon.png
827479077	Railgun Ammo	object	0	1	
828677434	Sand	worldMaterial	1.6	1	resources_generated/env/voxel/worlds/sand-thai-beach-wet-orange_001/icons/env_sand-thai-beach-wet-orange_001_icon.png
828788081	Rock	worldMaterial	2.6	1	resources_generated/env/voxel/worlds/cliff-rock-icelandic-diagonal-crackes-grey_001/icons/env_cliff-rock-icelandic-diagonal-crackes-grey_001_icon.png
828857456	Stained green pattern steel	worldMaterial	80.5	10	resources_generated/env/voxel/hc/steel-tile-hc/icons/env_steel-tile-hc_icon_green-light.png
828857464	Aged green pattern steel	worldMaterial	80.5	10	resources_generated/env/voxel/hc/steel-tile-hc/icons/env_steel-tile-hc_icon_green-dark.png
829917117	Fixations	object	0	0	
829922555	Databanks	none	0	0	
831043069	Advanced Precision Railgun s	object	599	111	resources_generated/elements/cannons/cannon-railgun-precision_001_s/icons/env_cannon-railgun-precision_001_s_icon.png
831043070	Rare Precision Railgun s	object	599	111	resources_generated/elements/cannons/cannon-railgun-precision_001_s/icons/env_cannon-railgun-precision_001_s_icon.png
831043071	Exotic Precision Railgun s	object	599	111	resources_generated/elements/cannons/cannon-railgun-precision_001_s/icons/env_cannon-railgun-precision_001_s_icon.png
831831697	Cannon Defense Kinetic Ammo XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
832204610	Sand	worldMaterial	1.4	1	resources_generated/iconsLib/materialslib/invalid.png
834276617	Elements	object	400	0	
838245688	Advanced Quick-Wired Space Radar s	object	486.72	96.56	resources_generated/elements/radars/radar-space-quickwired_001_s/icons/env_radar-space-quickwired_001_s_icon.png
838245690	Exotic Quick-Wired Space Radar s	object	486.72	96.56	resources_generated/elements/radars/radar-space-quickwired_001_s/icons/env_radar-space-quickwired_001_s_icon.png
838245691	Rare Quick-Wired Space Radar s	object	486.72	96.56	resources_generated/elements/radars/radar-space-quickwired_001_s/icons/env_radar-space-quickwired_001_s_icon.png
839159661	Laser Defense Thermic Ammo xs	object	0.65	2	resources_generated/elements/ammos/ammo-laser-thermic_001/icons/env_ammo-laser-thermic_001_icon.png
840202980	Kergon-X1 Fuel	material	6	1	resources_generated/iconsLib/materialslib/Kergon.png
840202981	Kergon-X2 Fuel	material	6	1	resources_generated/iconsLib/materialslib/Kergon.png
840202986	Kergon-X3 Fuel	material	6	1	resources_generated/iconsLib/materialslib/Kergon.png
840202987	Kergon-X4 Fuel	material	6	1	resources_generated/iconsLib/materialslib/Kergon.png
840860013	Doors	object	400	0	
842097578	Uncommon Gravity-Inverted Container S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
842509527	Painted Black Cobalt	worldMaterial	89	10	resources_generated/iconsLib/materialslib/env_cobalt-painted-hc-black_icon.png
845167468	Exotic Precision Cannon l	object	19062	2614	resources_generated/elements/cannons/cannon-heavy-tower-precision_001_l/icons/env_cannon-heavy-tower-precision_001_l_icon.png
845167469	Rare Precision Cannon l	object	19062	2614	resources_generated/elements/cannons/cannon-heavy-tower-precision_001_l/icons/env_cannon-heavy-tower-precision_001_l_icon.png
845167470	Advanced Precision Cannon l	object	19062	2614	resources_generated/elements/cannons/cannon-heavy-tower-precision_001_l/icons/env_cannon-heavy-tower-precision_001_l_icon.png
845900082	Dresser Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
846310405	Pure Chromium Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
846420746	Cannon Defense Thermic Ammo s	object	2.99	5	resources_generated/elements/ammos/ammo-cannon-heavy-thermic_001/icons/env_ammo-cannon-heavy-thermic_001_icon.png
847682035	Stained gray pattern concrete	worldMaterial	19.22	10	resources_generated/env/voxel/hc/concrete-tile-hc/icons/env_concrete-tile-hc_icon_gray-light.png
847682043	Aged gray pattern concrete	worldMaterial	19.22	10	resources_generated/env/voxel/hc/concrete-tile-hc/icons/env_concrete-tile-hc_icon_gray-dark.png
848009544	Yellow Maraging Steel Panel	worldMaterial	82.3	10	resources_generated/iconsLib/materialslib/env_maraging-steel-panel-hc-yellow_icon.png
850241762	Exotic Quantum Core	object	11.85	5	resources_generated/elements/complex-parts/complex-part-quantum-core_001/icons/env_complex-part-quantum-core_001_icon.png
850241763	Rare Quantum Core	object	11.66	5	resources_generated/elements/complex-parts/complex-part-quantum-core_001/icons/env_complex-part-quantum-core_001_icon.png
850241764	Advanced Quantum Core	object	11.24	5	resources_generated/elements/complex-parts/complex-part-quantum-core_001/icons/env_complex-part-quantum-core_001_icon.png
850241765	Uncommon Quantum Core	object	11.04	5	resources_generated/elements/complex-parts/complex-part-quantum-core_001/icons/env_complex-part-quantum-core_001_icon.png
850241766	Basic Quantum Core	object	10.72	5	resources_generated/elements/complex-parts/complex-part-quantum-core_001/icons/env_complex-part-quantum-core_001_icon.png
850862621	Stone	worldMaterial	2.5	1	resources_generated/env/voxel/worlds/stone-lava-hawaiian-cracked_001/icons/env_stone-lava-hawaiian-cracked_001_icon.png
852432079	Logic Operators	object	1000	0	
853107412	Railgun s	object	599	111	resources_generated/elements/cannons/cannon-railgun_001_s/icons/env_cannon-railgun_001_s_icon.png
853976928	Rock	worldMaterial	2.5	1	resources_generated/env/voxel/worlds/rock-rough-icelandic_001/icons/env_rock-rough-icelandic_001_icon.png
853976929	Rock	worldMaterial	2.5	1	resources_generated/env/voxel/worlds/rock-rough-icelandic_002/icons/env_rock-rough-icelandic_002_icon.png
855141822	Yellow Iron Panel	worldMaterial	78.5	10	resources_generated/iconsLib/materialslib/env_iron-panel-hc-yellow_icon.png
855287538	Glossy white carbon fiber	worldMaterial	27	10	resources_generated/env/voxel/hc/carbonfiber-bright-hc/icons/env_carbonfiber-bright-hc_icon_white.png
859238232	NAND Operators	none	0	0	
859404750	Vertical Sign M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
859930202	Cannon Ammo XS	none	0	0	
860087800	Market Core s	object	28178.9	4994.76	resources_generated/elements/market-units/market-unit_001_s/icons/env_market-unit_001_s_icon.png
860311323	Exotic Freight Vertical Booster M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
860311386	Rare Freight Vertical Booster M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
860311452	Advanced Freight Vertical Booster M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
863252181	Dark Gray Sulfur Panel	worldMaterial	18.2	10	resources_generated/iconsLib/materialslib/env_sulfur-panel-hc-darkgray_icon.png
864736227	Cannon Kinetic Ammo s	object	3.98	5	resources_generated/elements/ammos/ammo-cannon-heavy-kinetic_001/icons/env_ammo-cannon-heavy-kinetic_001_icon.png
865877345	Rare Pure Material	none	0	0	
868211900	Manual Button Teleportation Node	object	236.19	60.96	resources_generated/elements/detectors/detector-button-manual_001/icons/env_detector-button-manual_001_icon.png
868278149	Yellow Carbon Panel	worldMaterial	22.7	10	resources_generated/iconsLib/materialslib/env_carbon-panel-hc-yellow_icon.png
868805198	Orange pattern marble (cold)	worldMaterial	27	10	resources_generated/env/voxel/hc/marble-tile-hc/icons/env_marble-tile-hc_icon_orange-cold.png
869851532	White pattern Gold	worldMaterial	140	10	resources_generated/env/voxel/hc/gold-tile-hc/icons/env_gold-tile-hc_icon_white.png
871384738	Missile Precision Kinetic Ammo m	object	8.15	75	resources_generated/elements/ammos/ammo-missile-kinetic_001/icons/env_ammo-missile-kinetic_001_icon.png
872008880	Space Radars L	none	0	0	
872515417	Dark Gray Titanium Panel	worldMaterial	45	10	resources_generated/iconsLib/materialslib/env_titanium-panel-hc-darkgray_icon.png
873614024	Exotic Standard Frame xl	object	9967.6	3602	resources_generated/elements/structural-parts/structural-part-standart-frame_001/icons/env_structural-part-standart-frame_001_icon.png
873614065	Exotic Standard Frame xs	object	5.2	2	resources_generated/elements/structural-parts/structural-part-standart-frame_001/icons/env_structural-part-standart-frame_001_icon.png
873622058	Advanced Standard Frame xl	object	6723.85	3602	resources_generated/elements/structural-parts/structural-part-standart-frame_001/icons/env_structural-part-standart-frame_001_icon.png
873622227	Advanced Standard Frame xs	object	3.85	2	resources_generated/elements/structural-parts/structural-part-standart-frame_001/icons/env_structural-part-standart-frame_001_icon.png
873663948	Basic Standard Frame xl	object	7564.2	3602	resources_generated/elements/structural-parts/structural-part-standart-frame_001/icons/env_structural-part-standart-frame_001_icon.png
873663991	Basic Standard Frame xs	object	4.2	2	resources_generated/elements/structural-parts/structural-part-standart-frame_001/icons/env_structural-part-standart-frame_001_icon.png
873667202	Rare Standard Frame xs	object	4.09	2	resources_generated/elements/structural-parts/structural-part-standart-frame_001/icons/env_structural-part-standart-frame_001_icon.png
873667227	Rare Standard Frame xl	object	7312.09	3602	resources_generated/elements/structural-parts/structural-part-standart-frame_001/icons/env_structural-part-standart-frame_001_icon.png
873676070	Uncommon Standard Frame xs	object	4.06	2	resources_generated/elements/structural-parts/structural-part-standart-frame_001/icons/env_structural-part-standart-frame_001_icon.png
873676093	Uncommon Standard Frame xl	object	7228.06	3602	resources_generated/elements/structural-parts/structural-part-standart-frame_001/icons/env_structural-part-standart-frame_001_icon.png
874113287	Dark Gray Vanadium Panel	worldMaterial	60	10	resources_generated/iconsLib/materialslib/env_vanadium-panel-hc-darkgray_icon.png
874530052	Matte Nickel	worldMaterial	89.1	10	resources_generated/iconsLib/materialslib/env_nickel-matte-hc_icon.png
877202037	Niobium Scrap	object	5.38	1	resources_generated/elements/scraps/scrap-t5_001/icons/scrap-t5_001_icon.png
878056627	Rare Active Shield Generator S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
879675317	Screen xl	object	12810.88	11174.8	resources_generated/elements/screens/screen-op-20x_001/icons/env_screen-op-20x_001_icon.png
880400765	Command Seat	none	0	0	
882261395	Wing Variant M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
883000627	Sky Duralumin Panel	worldMaterial	28	10	resources_generated/iconsLib/materialslib/env_duralumin-panel-hc-sky_icon.png
884663561	Red Duralumin Panel	worldMaterial	28	10	resources_generated/iconsLib/materialslib/env_duralumin-panel-hc-red_icon.png
884698640	Ice Duralumin Panel	worldMaterial	28	10	resources_generated/iconsLib/materialslib/env_duralumin-panel-hc-ice_icon.png
